id;name;completion_date;creation_date;important_to;user_id;glossary_of_purposes_id;is_checked;organisation_structure_id
700;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
701;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
702;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
703;Awarie techniczne infrastrutkruy skutkują czasowym zamknięciem obiektu;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
704;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
705;Akty wandalizmu spowodują konieczność wykonania dodatkowych prac nieprzewidzianych w budżecie;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
706;Z powodu wzrostu kosztów utrzymania obiektu w trakcie roku może wystąpić ograniczenie zakresu świadczenia usług;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
707;Zagrożenie zdrowia i życia pracownika z powodu wykonywania czynności służbowych poza miejscem pracy na terenach zieleni związane z zachorowaniem np. na boreliozę, odkleszczowe zapalenie mózgu;2017-12-04;2018-12-04;2017-12-04;14;70;true;null
708;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
709;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
710;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
711;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
712;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
713;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
714;Kontakt z odpadami niebezpiecznymi skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
715;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
716;Niedoszacowanie kosztów zadania skutkuje nieusunięciem zagrożeń dla życia i zdrowia;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
717;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
718;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
719;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
720;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
721;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
722;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
723;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
724;Z powodu opóźnienia w procedurach przetargowych wyłonienie wykonawcy robót opóźni się, co spowoduje przesunięcie realizacji zadania w czasie;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
725;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
726;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
727;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
728;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;71;true;null
729;Zmniejszenie środków uniemożliwia należyte wykonanie zadań, co skutkuje zagrożeniem życia i zdrowia mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
730;Zmniejszenie środków uniemożliwia należyte wykonanie zadań, co skutkuje wzrostem liczby skarg;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
731;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
732;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
733;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
734;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
735;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
736;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
737;Wybór nierzetelnego wykonawcy spowoduje nierzetelne wykonanie prac, co skutkuje utratą reputacji i zmniejszeniem zadowolenia mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
738;Nierzetelne wykonanie prac spowoduje trudności w ich rozliczeniu;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
739;Nierzetelny nadzór nad wykonawcą spowoduje odbiór niewłaściwie wykonanych prac, co może skutkować koniecznością ich powtórzenia;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
740;Zagrożenie zdrowia i życia pracownika w wyniku wypadku w trakcie wykonywania czynności służbowych poza miejscem pracy;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
741;Akty wandalizmu spowodują konieczność wykonania dodatkowych prac nieprzewidzianych w budżecie;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
742;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
743;Przedłużająca się procedura przetargowa (protesty firm) skutkująca opóźnieniem w wyborze wykonawcy prac i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
744;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
745;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;72;true;null
746;Zmniejszenie środków uniemożliwia należyte wykonanie zadań, co skutkuje zagrożeniem życia i zdrowia mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
747;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
748;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
749;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
750;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
751;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
752;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
753;Wybór nierzetelnego wykonawcy spowoduje nierzetelne wykonanie prac, co skutkuje utratą reputacji i zmniejszeniem zadowolenia mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
754;Nierzetelne wykonanie prac spowoduje trudności w ich rozliczeniu;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
755;Nierzetelny nadzór nad wykonawcą spowoduje odbiór niewłaściwie wykonanych prac, co może skutkować koniecznością ich powtórzenia;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
756;Zagrożenie zdrowia i życia pracownika w wyniku wypadku w trakcie wykonywania czynności służbowych poza miejscem pracy;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
757;Akty wandalizmu spowodują konieczność wykonania dodatkowych prac nieprzewidzianych w budżecie;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
758;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
759;Przedłużająca się procedura przetargowa (protesty firm) skutkująca opóźnieniem w wyborze wykonawcy prac i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
760;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
761;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;73;true;null
762;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
763;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
764;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
765;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
766;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
767;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
768;Absencja pracownika spowoduje nieterminowe przygotowanie umów skutkujące przesunięciem terminu lub odwołaniem wydarzenia;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
769;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
770;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
771;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
772;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
773;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
774;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
775;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
776;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
777;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
778;Z powodu opóźnienia w procedurach przetargowych wyłonienie wykonawcy robót opóźni się, co spowoduje przesunięcie realizacji zadania w czasie;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
779;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
780;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
781;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
782;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;74;true;null
783;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkuje brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
784;Niewłaściwe określenie kosztów zadania skutkujące realizacją usługi niezgodnie z potrzebami;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
785;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
786;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
787;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
788;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
789;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
790;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
791;Absencja pracownika spowoduje nieterminowe przygotowanie umów skutkujące przesunięciem terminu lub odwołaniem wydarzenia;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
792;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
793;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
794;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
795;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
796;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
797;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
798;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
799;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
800;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
801;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
802;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
803;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
804;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
805;Akty wandalizmu spowodują konieczność wykonania dodatkowych prac nieprzewidzianych w budżecie;2017-12-04;2018-12-04;2017-12-04;14;75;true;null
806;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkuje brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
807;Niewłaściwe określenie kosztów zadania skutkujące realizacją usługi niezgodnie z potrzebami;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
808;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
809;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
810;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
811;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
812;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
813;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
814;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
815;Zbyt długi okres realizacji powoduje zagrożenie epidemiologiczne, co skutkuje zagrożeniem zdrowia i życia ludzkiego;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
816;Z powodu rezygnacji wykonawcy brak realizacji zadania, co skutkuje negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
817;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
818;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
819;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
820;Odstąpienie zamawiającego od realizacji umowy z winy leżącej po stronie wykonawcy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
821;Wyłonienie w przetargu nierzetelnego wykonawcy może skutkować niewłaściwą realizacją;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
822;Braki formalne we wszystkich ofertach spowodują nierozstrzygnięcie przetargu/konkursu;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
823;Niedoszacowanie kosztów może spowodować brak wyłonienia wykonawcy robót i nieterminową realizację zadania;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
824;Brak ofert lub znikoma liczba podmiotów gotowych podjąć się realizacji zadania skutkujące brakiem rozstrzygnięcia konkursu/ przetargu;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
825;Błędy formalne w trakcie procedury przetargowej mogą spowodować nierozstrzygnięcie zamówienia;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
826;Brak płynnego uzupełnienia luk kadrowych wśród wykwalifikowanych pracowników w przypadku długotrwałej nieobecności pracownika skutkujący  opóźnieniem w realizacji zadania bądź jego niewykonaniem z powodu niemożności przygotowania postępowania przetargowego i pełnienia nadzoru nad realizacją celu;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
827;Niepełne wydatkowanienie środków przeznaczonych na realizację zadania w związku z nie wykonaniem zlecenia przez wykonawcę lub wykonanie zlecenia niezgodnie z umową skutkuje opóźnieniem realizacji;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
828;Akty wandalizmu spowodują konieczność wykonania dodatkowych prac nieprzewidzianych w budżecie;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
829;Zła jakość badanej próby wody z ujęcia skutkująca jego okresowym zamknięciem;2017-12-04;2018-12-04;2017-12-04;14;76;true;null
830;Opóźnienie w wyborze wykonawcy prac spowodowane przedłużającą się procedurą przetargową (protesty firm) skutkuje brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
831;Niewłaściwe określenie kosztów zadania skutkujące realizacją usługi niezgodnie z potrzebami;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
832;Wzrost liczby spraw powyżej X* przypadających na jednego pracownika spowoduje istotne zwiększenie liczby popełnianych błędów i/lub przekroczenie terminów;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
833;Długotrwała nieobecność pracownika może skutkować błędami i/lub przekroczeniem terminu wydania decyzji;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
834;Absencja pracownika spowoduje wzrost obciążenia pracą pozostałych pracowników, co może skutkować wzrostem liczby pomyłek i nieterminową realizacją zadań;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
835;Brak profesjonalnych szkoleń przedmiotowych wskazujących prawidłową interpretację przepisów prawa skutkuje błędami w procedurze i wydanych rozstrzygnięciach;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
836;Konieczność telefonicznej i osobistej obsługi interesantów w trakcie rozpatrywania spraw merytorycznych może negatywnie wpłynąć na prawidłowość i terminowość rozpatrywanych spraw oraz efektywność pracy;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
837;Z powodu złego stanu technicznego sprzętu informatycznego może wystąpić awaria skutkująca utratą danych i/lub opóźnieniem wykonania czynności;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
838;Nieterminowa realizacja zadania w związku z wystąpieniem anomalii pogodowych (huragany, opady nawalne) powodujących drastyczne zwiększenie zakresu prac lub okresową niemożność ich wykonania i opóźnienie w ich realizacji;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
839;Z powodu rezygnacji wykonawcy brak realizacji zadania, co skutkuje negatywnym odbiorem mieszkańców;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
840;Nierzetelność wykonawców zadania może skutkować wypowiedzeniem umowy i koniecznością wyboru kolejnego, co wydłuży realizację;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
841;Odstąpienie wykonawcy od realizacji umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
842;Nieprzystąpienie wykonawcy do podpisania umowy skutkujące koniecznością udzielenia następnego zamówienia i brakiem możliwości realizacji zadania w wymaganym terminie;2017-12-04;2018-12-04;2017-12-04;14;77;true;null
